pl_name,hostname,ra,dec,sy_dist,X,Y,Z
Kepler-124 d,Kepler-124,286.7527322,49.0648788,420.046,79.32874078463735,-263.53500982296345,317.3245839816612
Kepler-1240 b,Kepler-1240,282.9997682,40.5574322,862.186,147.35155429079342,-638.26148331074,560.6019059600683
Kepler-1241 b,Kepler-1241,294.5762033,38.4569588,968.722,315.49684623336356,-689.8617300692374,602.4739385954217
Kepler-1242 b,Kepler-1242,284.6062174,41.196344,687.615,130.47518820813616,-500.6792247967431,452.8917390988534
Kepler-1243 b,Kepler-1243,294.009397,42.8807779,758.17,226.05194707144213,-507.4969651580765,515.9157842909557
Kepler-1244 b,Kepler-1244,282.3012505,46.5161814,1075.81,157.72608378203242,-723.3212929195537,780.574112947623
Kepler-1245 b,Kepler-1245,290.7443078,43.260753,805.936,207.8848129846709,-548.867163188335,552.3237979662998
Kepler-1245 c,Kepler-1245,290.7443078,43.260753,805.936,207.8848129846709,-548.867163188335,552.3237979662998
Kepler-1246 b,Kepler-1246,287.6572346,48.9822053,436.505,86.89425020056194,-272.97896217586725,329.3455488031811
Kepler-1247 b,Kepler-1247,294.5335974,46.6182365,1045.92,298.2975145536468,-653.5383275815392,760.1676746567442
Kepler-1248 b,Kepler-1248,288.0592191,51.3544564,593.026,114.80691227533772,-352.1006518524316,463.16772397792965
Kepler-1249 b,Kepler-1249,296.8948517,44.3717429,1904.54,615.8349810705715,-1214.1474375326952,1331.8655666480004
Kepler-125 b,Kepler-125,298.2581101,47.6050031,183.365,58.53269822522441,-108.89767638744509,135.41765963451775
Kepler-125 c,Kepler-125,298.2581101,47.6050031,183.365,58.53269822522441,-108.89767638744509,135.41765963451775
Kepler-1250 b,Kepler-1250,287.7938184,45.9802492,2126.85,451.6540533129785,-1407.2592830609296,1529.4184675440515
Kepler-1251 b,Kepler-1251,292.1151093,49.2563792,902.204,221.6821538665287,-545.5245705682523,683.543724409361
Kepler-1252 b,Kepler-1252,298.9503634,46.6928437,648.979,215.47112730038373,-389.51563984170184,472.2536416583905
Kepler-1253 b,Kepler-1253,283.8852196,47.6371507,514.524,83.19983993950626,-336.56725361123245,380.177875482823
Kepler-1254 b,Kepler-1254,285.1733174,48.7700099,622.818,107.44125454277166,-396.1786207416409,468.4027523547726
Kepler-1254 c,Kepler-1254,285.1733174,48.7700099,622.818,107.44125454277166,-396.1786207416409,468.4027523547726
Kepler-1254 d,Kepler-1254,285.1733174,48.7700099,622.818,107.44125454277166,-396.1786207416409,468.4027523547726
Kepler-1255 b,Kepler-1255,295.2392569,42.7264842,1617.07,506.5201045508257,-1074.4984486403803,1097.180865880934
Kepler-1256 b,Kepler-1256,291.4742443,44.6834119,891.192,231.96489528530662,-589.6543668936453,626.6763086494742
Kepler-1257 b,Kepler-1257,296.0756231,45.6270165,1105.95,339.9622189883121,-694.6971885669576,790.5358362261055
Kepler-1258 b,Kepler-1258,285.4049723,49.9948186,717.555,122.53569278923634,-444.7122803140981,549.6373074632916
Kepler-1259 b,Kepler-1259,297.8414628,46.9676288,805.562,256.7361052427559,-486.0903800950869,588.8402588884311
Kepler-126 b,Kepler-126,289.3473634,44.2084445,237.401,56.3766781816978,-160.56090866285112,165.53277490441846
Kepler-126 c,Kepler-126,289.3473634,44.2084445,237.401,56.3766781816978,-160.56090866285112,165.53277490441846
Kepler-126 d,Kepler-126,289.3473634,44.2084445,237.401,56.3766781816978,-160.56090866285112,165.53277490441846
Kepler-1260 b,Kepler-1260,295.5912652,42.5552261,1734.43,551.8682828638812,-1152.288740206815,1172.995943071187
Kepler-1261 b,Kepler-1261,285.2324786,48.8066963,744.294,128.79147035944249,-472.97155336441153,560.0751961180823
Kepler-1262 b,Kepler-1262,288.7718287,42.2131694,1054.87,251.4191727378283,-739.7309840236211,708.757495731277
Kepler-1263 b,Kepler-1263,286.483626,46.7526182,664.83,129.24646422218737,-436.7870893769988,484.26368740556273
Kepler-1264 b,Kepler-1264,289.8844102,45.2115075,801.993,192.16900076578884,-531.3126529295273,569.1842513902384
Kepler-1265 b,Kepler-1265,284.5858364,47.0795646,583.641,100.08965221599775,-384.63986651601755,427.4003409998882
Kepler-1266 b,Kepler-1266,285.8693277,42.7279996,849.312,170.59924808660907,-600.1124321801414,576.2741002675018
Kepler-1266 c,Kepler-1266,285.8693277,42.7279996,849.312,170.59924808660907,-600.1124321801414,576.2741002675018
Kepler-1267 b,Kepler-1267,299.1695093,43.4410533,1379.43,488.16491108808407,-874.5607961154792,948.5070154617847
Kepler-1268 b,Kepler-1268,287.838419,43.1531776,1840.77,411.3733134725823,-1278.3322350665856,1258.9967778561852
Kepler-1269 b,Kepler-1269,287.8055442,45.3405371,1097.23,235.8336017126732,-734.2915388518189,780.4563544323643
Kepler-127 b,Kepler-127,285.1899439,46.0280596,352.794,64.18096250582727,-236.38915580047993,253.8987544431087
Kepler-127 c,Kepler-127,285.1899439,46.0280596,352.794,64.18096250582727,-236.38915580047993,253.8987544431087
Kepler-127 d,Kepler-127,285.1899439,46.0280596,352.794,64.18096250582727,-236.38915580047993,253.8987544431087
Kepler-1270 b,Kepler-1270,286.7156676,48.6452552,1095.05,208.1007336992284,-692.9473696430962,821.9808574647933
Kepler-1271 b,Kepler-1271,286.3442954,37.4119347,831.991,185.96624483142398,-634.1346661771771,505.4688961911099
Kepler-1272 b,Kepler-1272,285.2197605,38.8058393,1206.37,246.7950519240205,-907.1200894780703,756.011853419718
Kepler-1273 b,Kepler-1273,285.8032016,44.8733983,1114.24,215.04192610914424,-759.7800055160227,786.1438105291816
Kepler-1274 b,Kepler-1274,284.5936858,46.4497364,614.648,106.70286461777224,-409.8237527984348,445.4785676422254
Kepler-1275 b,Kepler-1275,293.5004955,44.9324455,1153.98,325.76397438010065,-749.1881305797481,815.0244280967925
Kepler-1276 b,Kepler-1276,287.8570173,40.5471909,538.481,125.47081121313278,-389.4638163772343,350.05256552037775
Kepler-1277 b,Kepler-1277,295.1025166,40.5723736,557.193,179.5530664698928,-383.26092939450854,362.4028084465072
Kepler-1278 b,Kepler-1278,282.9569197,42.8255589,889.426,146.2640943596291,-635.7197878448134,604.6038169906828
Kepler-1279 b,Kepler-1279,288.0955917,40.365909,1494.22,353.6161961184221,-1082.172058615614,967.7564930262063
Kepler-128 b,Kepler-128,282.4922622,43.9802442,396.379,61.69662286875474,-278.47345166789256,275.249659552488
Kepler-128 c,Kepler-128,282.4922622,43.9802442,396.379,61.69662286875474,-278.47345166789256,275.249659552488
Kepler-1280 b,Kepler-1280,293.5738933,45.3844919,1486.7,417.5993943447263,-957.0356536736209,1058.286536548785
Kepler-1281 b,Kepler-1281,295.3543571,48.5153932,,,,
Kepler-1282 b,Kepler-1282,290.1761688,46.6983036,1103.29,260.9849532247897,-710.247799106799,802.9220025346187
Kepler-1283 b,Kepler-1283,295.4623336,40.7769335,2921.99,951.2789624930768,-1997.776676090913,1908.3978222805738
Kepler-1284 b,Kepler-1284,291.2789549,47.6875766,882.324,215.55218270172008,-553.4633466466474,652.4654944341632
Kepler-1285 b,Kepler-1285,281.8353366,44.1558825,422.269,62.13613231355192,-296.5152047594083,294.15802346459793
Kepler-1286 b,Kepler-1286,280.2583709,43.8357433,1354.46,173.99314357412413,-961.3925189139974,938.0899222171581
Kepler-1287 b,Kepler-1287,289.1346298,47.063018,1003.26,224.01565104537198,-645.6562679590653,734.4900267068913
Kepler-1288 b,Kepler-1288,285.7135,41.6058799,814.078,164.85540238733682,-585.9617512013712,540.5501942620423
Kepler-1289 b,Kepler-1289,296.388767,41.040509,1053.57,353.19000651106137,-711.8470393860637,691.766114173
Kepler-129 b,Kepler-129,285.3111845,47.8484775,408.845,72.45136514400457,-264.6346125020763,303.10650863953094
Kepler-129 c,Kepler-129,285.3111845,47.8484775,408.845,72.45136514400457,-264.6346125020763,303.10650863953094
Kepler-129 d,Kepler-129,285.3111845,47.8484775,408.845,72.45136514400457,-264.6346125020763,303.10650863953094
Kepler-1290 b,Kepler-1290,290.6852287,43.8596155,1593.7,405.9081983903271,-1075.0429918669995,1104.2648188352148
Kepler-1291 b,Kepler-1291,289.3770051,40.0010791,897.352,228.06754398080733,-648.4634518060701,576.8196936290568
Kepler-1292 b,Kepler-1292,284.9057222,43.9491434,1493.43,276.5739899458141,-1039.02385540653,1036.469691250836
Kepler-1293 b,Kepler-1293,290.0258783,48.3359227,1028.16,234.0546066392692,-642.1571611252057,768.0921866068901
Kepler-1294 b,Kepler-1294,291.2681037,44.4881624,1855.7,480.20254176455416,-1233.6846730613402,1300.4038358665339
Kepler-1295 b,Kepler-1295,291.3978451,45.588553,1174.46,299.8613454718428,-765.240687168567,838.9553955923974
Kepler-1296 b,Kepler-1296,292.1251038,41.4077928,1551.54,438.2799322852124,-1077.9981053317802,1026.2100942093496
Kepler-1297 b,Kepler-1297,289.9564415,47.0203466,1439.47,334.93766319680884,-922.4149849489611,1053.110268781892
Kepler-1298 b,Kepler-1298,284.4227535,49.1061907,544.163,88.73062450548544,-345.01409756752133,411.3459849366898
Kepler-1299 b,Kepler-1299,286.1501263,37.4113438,1404.94,310.4032673162436,-1071.8968056635167,853.5475694111898
Kepler-130 b,Kepler-130,288.4505905,40.2452006,316.663,76.49630854468906,-229.28026254516632,204.58331201555845
Kepler-130 c,Kepler-130,288.4505905,40.2452006,316.663,76.49630854468906,-229.28026254516632,204.58331201555845
Kepler-130 d,Kepler-130,288.4505905,40.2452006,316.663,76.49630854468906,-229.28026254516632,204.58331201555845
Kepler-1300 b,Kepler-1300,289.0330532,40.0869182,777.025,193.86711074841995,-561.9775939148832,500.3644451124584
Kepler-1301 b,Kepler-1301,286.6041816,42.4403309,854.28,180.1540365055513,-604.1536457397946,576.4869589765854
Kepler-1302 b,Kepler-1302,290.9892462,50.308064,634.58,145.16854636277412,-378.3892515779227,488.3026150218927
Kepler-1303 b,Kepler-1303,284.287147,42.3555784,897.783,163.72524943893353,-642.922287843606,604.8630337349956
Kepler-1304 b,Kepler-1304,285.2763652,39.4468274,2176.08,442.74380079748585,-1621.0256840279571,1382.5982153095272
Kepler-1305 b,Kepler-1305,297.3394624,46.3472165,1575.23,499.3824855274656,-965.9029650465669,1139.7359993273271
Kepler-1306 b,Kepler-1306,294.4783627,46.9458638,1107.5,313.28066082275546,-688.1201955224662,809.2602017080666
Kepler-1307 b,Kepler-1307,292.8698348,46.7418679,1014.62,270.2226731980513,-640.6474040876382,738.9210748960065
Kepler-1308 b,Kepler-1308,285.9287514,38.5207097,112.705,24.1998619792036,-84.79276046015308,70.19238903709288
Kepler-1309 b,Kepler-1309,298.7351131,40.7641262,,,,
Kepler-131 b,Kepler-131,288.5308924,40.942373,228.678,54.898341207780916,-163.78032791265474,149.85260760312894
Kepler-131 c,Kepler-131,288.5308924,40.942373,228.678,54.898341207780916,-163.78032791265474,149.85260760312894
Kepler-1310 b,Kepler-1310,283.9200236,40.7400419,569.185,103.74684755312133,-418.5941753755253,371.4661117645502
Kepler-1311 b,Kepler-1311,289.6512597,43.8244445,866.331,210.19311282661204,-588.6238886925329,599.8918023625092
Kepler-1311 c,Kepler-1311,289.6512597,43.8244445,866.331,210.19311282661204,-588.6238886925329,599.8918023625092
Kepler-1311 d,Kepler-1311,289.6512597,43.8244445,866.331,210.19311282661204,-588.6238886925329,599.8918023625092
Kepler-1312 b,Kepler-1312,292.9712801,41.0357494,299.104,88.05036915693417,-207.72310388644212,196.37068879827757
Kepler-1312 c,Kepler-1312,292.9712801,41.0357494,299.104,88.05036915693417,-207.72310388644212,196.37068879827757
Kepler-1313 b,Kepler-1313,292.388582,42.2332767,174.234,49.13634877552056,-119.28118162062134,117.11150966578282
Kepler-1314 b,Kepler-1314,294.2373599,45.1968274,,,,
Kepler-1315 b,Kepler-1315,295.8215678,46.0530562,480.869,145.35807218404526,-300.39898233505704,346.21738463572274
Kepler-1315 c,Kepler-1315,295.8215678,46.0530562,480.869,145.35807218404526,-300.39898233505704,346.21738463572274
Kepler-1316 b,Kepler-1316,298.8358277,40.2930714,800.871,294.6194848543327,-535.1179614490823,517.9213117064658
Kepler-1317 b,Kepler-1317,291.6118842,42.1159787,728.303,198.98238367685641,-502.26773225065244,488.4244014533501
Kepler-1318 b,Kepler-1318,290.3763246,41.1507928,475.248,124.59873653994103,-335.46012100788664,312.7336303789927
Kepler-1319 b,Kepler-1319,290.9564463,49.3667933,103.917,24.203523545984176,-63.195878056710036,78.86198915574236
Kepler-132 b,Kepler-132,283.23581,41.343037,349.549,60.08585314341508,-255.45906358248763,230.90010932562697
Kepler-132 c,Kepler-132,283.23581,41.343037,349.549,60.08585314341508,-255.45906358248763,230.90010932562697
Kepler-132 d,Kepler-132,283.23581,41.343037,349.549,60.08585314341508,-255.45906358248763,230.90010932562697
Kepler-132 e,Kepler-132,283.23581,41.343037,349.549,60.08585314341508,-255.45906358248763,230.90010932562697
Kepler-1320 b,Kepler-1320,288.4335977,40.3808519,647.424,155.94566475297944,-467.87377125562796,419.4435833241315
Kepler-1321 b,Kepler-1321,294.528597,46.6408737,769.146,219.22761922454472,-480.41553525497767,559.2188603496946
Kepler-1321 c,Kepler-1321,294.528597,46.6408737,769.146,219.22761922454472,-480.41553525497767,559.2188603496946
Kepler-1321 d,Kepler-1321,294.528597,46.6408737,769.146,219.22761922454472,-480.41553525497767,559.2188603496946
Kepler-1322 b,Kepler-1322,293.2045009,45.4353919,1350.32,373.34303942517107,-870.885626952273,962.0484925827395
Kepler-1322 c,Kepler-1322,293.2045009,45.4353919,1350.32,373.34303942517107,-870.885626952273,962.0484925827395
Kepler-1323 b,Kepler-1323,292.8722515,46.098729,465.417,125.43737018775317,-297.35351147495294,335.34957769899694
Kepler-1324 b,Kepler-1324,291.1849503,40.3112023,481.667,132.73158910473887,-342.4692489485152,311.60911037286866
Kepler-1325 b,Kepler-1325,285.0171505,42.085312,973.368,187.1752845095396,-697.7122123741076,652.3866529879357
Kepler-1326 b,Kepler-1326,296.222199,39.268942,698.326,238.880303395315,-484.9944446936244,442.0133386472462
Kepler-1327 b,Kepler-1327,289.0648073,50.4609183,678.069,140.99686826006038,-407.9849439738912,522.9203929782009
Kepler-1328 b,Kepler-1328,284.6753857,44.4177225,813.543,147.21172410195788,-562.1214551185558,569.3859770237818
Kepler-1329 b,Kepler-1329,281.6476437,48.2709523,588.037,79.02121319763224,-383.3427237717064,438.8525006936426
Kepler-133 b,Kepler-133,297.2778906,48.3203542,653.6,199.18975923219793,-386.28875422737036,488.1571449589623
Kepler-133 c,Kepler-133,297.2778906,48.3203542,653.6,199.18975923219793,-386.28875422737036,488.1571449589623
Kepler-1330 b,Kepler-1330,290.5767116,39.9568913,1720.48,463.50550143483395,-1234.6599193648528,1104.911292391212
Kepler-1331 b,Kepler-1331,297.0737928,41.2244613,319.197,109.26890536615643,-213.77122135972783,210.3542156636092
Kepler-1332 b,Kepler-1332,291.0286411,43.9137055,528.685,136.66461403202823,-355.4922406599371,366.6822593568633
Kepler-1333 b,Kepler-1333,293.5275797,41.111394,932.446,280.4453707892468,-644.1321188227622,613.1066387014423
Kepler-1334 b,Kepler-1334,289.311532,51.3209059,1223.04,252.77335552415084,-721.3419363149969,954.7765619506964
Kepler-1335 b,Kepler-1335,284.8384394,42.0703371,621.853,118.2171612393708,-446.2216250228114,416.66787464298955
Kepler-1336 b,Kepler-1336,296.2776587,46.8998006,1126.64,340.80992615048507,-690.2539603076959,822.6273482670284
Kepler-1336 c,Kepler-1336,296.2776587,46.8998006,1126.64,340.80992615048507,-690.2539603076959,822.6273482670284
Kepler-1337 b,Kepler-1337,287.0091176,46.7961229,601.629,120.48270755696399,-393.8570051263973,438.54079665819927
Kepler-1338 b,Kepler-1338,284.0422701,41.6990348,753.26,136.4645484572117,-545.6142790440168,501.0819425180347
Kepler-1339 b,Kepler-1339,283.7457695,48.373469,371.049,58.56657408099267,-239.41840086441238,277.3556311469863
Kepler-134 b,Kepler-134,284.7391156,49.5984448,334.797,55.207616979006886,-209.85512684268508,254.95485085469514
Kepler-134 c,Kepler-134,284.7391156,49.5984448,334.797,55.207616979006886,-209.85512684268508,254.95485085469514
Kepler-1340 b,Kepler-1340,296.2328099,42.4727965,981.779,320.0921280713041,-649.573854218859,662.936529618817
Kepler-1341 b,Kepler-1341,280.5116813,44.1593503,476.957,62.424368771556395,-336.42894743583975,332.2750989160724
Kepler-1342 b,Kepler-1342,297.0200549,43.4325382,890.724,293.8563116386775,-576.2267822979743,612.3727685394211
Kepler-1343 b,Kepler-1343,294.294483,50.725385,1756.71,457.53275468853025,-1013.5829370629607,1359.9056703249487
Kepler-1344 b,Kepler-1344,287.0862799,46.9457998,853.959,171.28889147602973,-557.2580188760742,623.9948635495534
Kepler-1345 b,Kepler-1345,292.4779428,46.022821,1355.02,359.7274570972934,-869.4054171025596,975.094650648356
Kepler-1346 b,Kepler-1346,291.841341,45.179185,843.701,221.25751621028192,-552.0277673344973,598.4495241982793
Kepler-1347 b,Kepler-1347,299.6595903,40.8438526,,,,
Kepler-1348 b,Kepler-1348,292.0874126,49.788709,1213.82,294.66942769737705,-726.1408950469646,926.9564829704213
Kepler-1349 b,Kepler-1349,286.3385562,48.7442697,276.323,51.25885353345484,-174.8547302856255,207.7324085456503
Kepler-135 b,Kepler-135,290.4950939,38.7954956,621.855,169.69468213273157,-453.9875476563373,389.61861153422336
Kepler-135 c,Kepler-135,290.4950939,38.7954956,621.855,169.69468213273157,-453.9875476563373,389.61861153422336
Kepler-1350 b,Kepler-1350,288.250611,46.6794847,340.691,73.20155869571606,-221.9827524336886,247.86195131056584
Kepler-1350 c,Kepler-1350,288.250611,46.6794847,340.691,73.20155869571606,-221.9827524336886,247.86195131056584
Kepler-1351 b,Kepler-1351,293.6084289,42.1978746,202.782,60.16344136733597,-137.65347405096546,136.20727193707137
Kepler-1352 b,Kepler-1352,290.6937988,48.7014417,670.829,156.45106375208988,-414.171288715036,503.9809078685082
Kepler-1353 b,Kepler-1353,295.7353911,42.5762317,593.384,189.7325919138574,-393.61282099409163,401.4661407525208
Kepler-1354 b,Kepler-1354,291.2451266,37.7590079,1119.45,320.6982617357323,-824.8819105150851,685.48578477213
Kepler-1355 b,Kepler-1355,283.7414249,49.0679833,911.269,141.8187672826429,-579.9413979013462,688.4523241355672
Kepler-1356 b,Kepler-1356,290.9953825,43.2438792,845.228,220.60132445789196,-574.8245582971541,579.0700776330144
Kepler-1357 b,Kepler-1357,291.5480665,50.3532584,1015.69,238.02178981619224,-602.7701035292422,782.0741690939825
Kepler-1358 b,Kepler-1358,286.1705469,43.0089,546.998,111.39648082010186,-384.16620329872677,373.1138757912094
Kepler-1359 b,Kepler-1359,289.538818,41.8928154,614.859,153.07504829811816,-431.3416469863672,410.5654674282981
Kepler-136 b,Kepler-136,296.4673039,42.5987984,420.818,138.05997478632952,-277.3016424272259,284.83509543797624
Kepler-136 c,Kepler-136,296.4673039,42.5987984,420.818,138.05997478632952,-277.3016424272259,284.83509543797624
Kepler-1360 b,Kepler-1360,300.3440482,45.6231826,1516.27,535.7250583899468,-915.1676903427611,1083.7626461849402
Kepler-1361 b,Kepler-1361,283.5653603,46.9042278,389.143,62.361046407236806,-258.4532529470519,284.15715789168786
Kepler-1362 b,Kepler-1362,288.5385574,40.8771276,731.298,175.8049328232735,-524.2528487935762,478.58995072068126
Kepler-1363 b,Kepler-1363,296.9964872,49.2563228,541.714,160.49529483178205,-315.0374993519179,410.42257751608855
Kepler-1364 b,Kepler-1364,295.1521334,49.5876179,1056.9,291.2139469604663,-620.205527580663,804.7217846275186
Kepler-1365 b,Kepler-1365,292.1996573,42.0459944,840.128,235.72585859595165,-577.638459840882,562.6563655428199
Kepler-1365 c,Kepler-1365,292.1996573,42.0459944,840.128,235.72585859595165,-577.638459840882,562.6563655428199
Kepler-1366 b,Kepler-1366,285.0648845,41.5548464,465.826,90.60231075875164,-336.6072027433742,308.9994734986705
Kepler-1367 b,Kepler-1367,288.4166786,47.8787308,401.484,85.07112378500862,-255.4849021274585,297.79148903029227
Kepler-1368 b,Kepler-1368,294.7669795,41.6446434,1635.82,512.1055200000229,-1109.9774583266803,1087.0165825745937
Kepler-1369 b,Kepler-1369,285.7972604,40.9361923,1236.56,254.30667685514751,-898.8647882467417,810.2165390542407
Kepler-137 b,Kepler-137,282.1355875,43.0391951,302.979,46.55312702207815,-216.49477928954136,206.78271529757757
Kepler-137 c,Kepler-137,282.1355875,43.0391951,302.979,46.55312702207815,-216.49477928954136,206.78271529757757
Kepler-1370 b,Kepler-1370,284.5656897,41.7784781,1004.1,188.3115028977454,-724.7178395117273,668.9840364088268
Kepler-1370 c,Kepler-1370,284.5656897,41.7784781,1004.1,188.3115028977454,-724.7178395117273,668.9840364088268
Kepler-1371 b,Kepler-1371,288.8314251,47.5519753,515.334,112.26773596180615,-329.19236212198217,380.25974772326333
Kepler-1371 c,Kepler-1371,288.8314251,47.5519753,515.334,112.26773596180615,-329.19236212198217,380.25974772326333
Kepler-1372 b,Kepler-1372,288.8865895,44.8394672,1303.22,299.1255064740513,-874.3418452815124,918.930159134176
Kepler-1373 b,Kepler-1373,285.7520229,39.2491731,1699.46,357.2779530818719,-1266.640884397994,1075.2384041751372
Kepler-1374 b,Kepler-1374,291.3499783,45.1722521,1078.46,276.7941788050706,-708.1146496553836,764.8755435514068
Kepler-1375 b,Kepler-1375,296.2935173,43.4032189,1430.84,460.4922520731068,-932.0007347167701,983.1706982350717
Kepler-1376 b,Kepler-1376,286.9584368,42.541409,868.056,186.54961002928937,-611.7631519845936,586.9125215973801
Kepler-1377 b,Kepler-1377,289.1954229,46.6516055,1146.1,258.66682990425045,-742.9810590222854,833.4361565479437
Kepler-1378 b,Kepler-1378,297.373403,40.3663986,506.434,177.414251464557,-342.65600732153206,328.00372006996673
Kepler-1379 b,Kepler-1379,293.6704404,41.4102105,971.325,292.4696136722934,-667.1994124661429,642.4785791823828
Kepler-138 b,Kepler-138,290.3814122,43.2930645,66.8624,16.94887234827804,-45.61943826877641,45.84957046606951
Kepler-138 c,Kepler-138,290.3814122,43.2930645,66.8624,16.94887234827804,-45.61943826877641,45.84957046606951
Kepler-138 d,Kepler-138,290.3814122,43.2930645,66.8624,16.94887234827804,-45.61943826877641,45.84957046606951
Kepler-138 e,Kepler-138,290.3814122,43.2930645,66.8624,16.94887234827804,-45.61943826877641,45.84957046606951
Kepler-1380 b,Kepler-1380,288.1160421,42.4403832,2462.94,565.1692421983144,-1727.4994151138178,1662.0478158146957
Kepler-1381 b,Kepler-1381,287.5357911,48.727783,1197.04,237.91135120897692,-752.918100521267,899.6762109077721
Kepler-1382 b,Kepler-1382,295.3774182,39.0480365,738.261,245.72445308311615,-518.0213156025967,465.0835557825695
Kepler-1383 b,Kepler-1383,297.9447714,42.1918449,1027.21,356.6481726982955,-672.320268626485,689.889789317814
Kepler-1384 b,Kepler-1384,296.2151275,39.5270248,,,,
Kepler-1385 b,Kepler-1385,282.6313559,46.481022,688.795,103.7187835322747,-462.8212692428276,499.4771653479698
Kepler-1386 b,Kepler-1386,280.8233646,42.6360518,835.882,115.47348663312941,-603.994963206891,566.1754818335872
Kepler-1387 b,Kepler-1387,292.4403029,43.2093456,455.358,126.689581688429,-306.7593269568197,311.7681404194627
Kepler-1388 b,Kepler-1388,283.3360156,47.1744499,453.795,71.15340131411686,-300.15718718190016,332.82541743304705
Kepler-1388 c,Kepler-1388,283.3360156,47.1744499,453.795,71.15340131411686,-300.15718718190016,332.82541743304705
Kepler-1388 d,Kepler-1388,283.3360156,47.1744499,453.795,71.15340131411686,-300.15718718190016,332.82541743304705
Kepler-1388 e,Kepler-1388,283.3360156,47.1744499,453.795,71.15340131411686,-300.15718718190016,332.82541743304705
Kepler-1389 b,Kepler-1389,285.7174414,44.7583487,497.093,95.61921930006133,-339.77912769848183,350.01222825767894
Kepler-139 b,Kepler-139,282.3919451,43.8894167,391.038,60.47650005961873,-275.2473960285464,271.09441411442526
Kepler-139 c,Kepler-139,282.3919451,43.8894167,391.038,60.47650005961873,-275.2473960285464,271.09441411442526
Kepler-139 d,Kepler-139,282.3919451,43.8894167,391.038,60.47650005961873,-275.2473960285464,271.09441411442526
Kepler-139 e,Kepler-139,282.3919451,43.8894167,391.038,60.47650005961873,-275.2473960285464,271.09441411442526
Kepler-1390 b,Kepler-1390,298.6624419,48.2488659,723.431,231.06108926707196,-422.6992831673945,539.7114977443829
Kepler-1391 b,Kepler-1391,294.8309749,46.6595768,1038.35,299.27325289767674,-646.7681539586031,755.1802418131871
Kepler-1392 b,Kepler-1392,288.7669819,46.3944497,,,,
Kepler-1393 b,Kepler-1393,284.4594558,40.1424756,544.456,103.92448192243721,-403.022445944273,351.00562112058634
Kepler-1394 b,Kepler-1394,283.4532068,45.0840729,640.409,105.19847548788532,-439.7650858254902,453.50152957286053
Kepler-1395 b,Kepler-1395,292.3374945,47.6641732,492.894,126.16208214429949,-307.0424647277305,364.3522322134659
Kepler-1396 b,Kepler-1396,294.3363936,44.9182296,1066.46,311.203113925509,-688.072852492586,753.0241052886573
Kepler-1397 b,Kepler-1397,299.6758812,47.0758234,1198.25,404.0176954289241,-709.0117517160519,877.4252675919681
Kepler-1398 b,Kepler-1398,294.8661073,48.6389923,852.204,236.79884035258942,-510.930618642532,639.6310418962079
Kepler-1398 c,Kepler-1398,294.8661073,48.6389923,852.204,236.79884035258942,-510.930618642532,639.6310418962079
Kepler-1399 b,Kepler-1399,293.3116962,46.0416516,1385.7,380.6410041378164,-883.3421149091691,997.4886585805128
Kepler-14 b,Kepler-14,287.708814,47.33305,,,,
Kepler-140 b,Kepler-140,287.3694056,46.7681473,583.859,119.38727076183044,-381.6793411607623,425.3926327431257
Kepler-140 c,Kepler-140,287.3694056,46.7681473,583.859,119.38727076183044,-381.6793411607623,425.3926327431257
Kepler-1400 b,Kepler-1400,286.2716827,45.4408055,752.237,147.8865979571313,-506.66214193936526,535.9883694998243
Kepler-1401 b,Kepler-1401,287.4660334,40.75842,1425.43,324.0672765062014,-1029.9387110724742,930.6220159829786
Kepler-1402 b,Kepler-1402,291.8478341,48.9681664,1493.64,364.90177006468065,-910.1151783378692,1126.7198009987628
Kepler-1403 b,Kepler-1403,290.8676391,38.9600779,2163.9,599.3646484025736,-1572.244855289399,1360.6143256857458
Kepler-1404 b,Kepler-1404,296.0094827,50.4983929,962.183,268.3936789422505,-550.057517355452,742.4268894602357
Kepler-1405 b,Kepler-1405,295.6848822,39.2561274,1530.3,513.5823757610665,-1067.8663243070248,968.3556922529153
Kepler-1406 b,Kepler-1406,292.0818824,38.9149472,572.403,167.4303592813556,-412.7055842919018,359.5641387766529
Kepler-1407 b,Kepler-1407,283.9424274,41.4715535,1396.41,252.10467958663568,-1015.4825220674909,924.7698989510676
Kepler-1408 b,Kepler-1408,282.6998783,45.4257884,535.048,82.55456657505584,-366.327129950186,381.1371665215349
Kepler-1409 b,Kepler-1409,290.0847389,51.2086144,694.89,149.4996708098108,-408.8644644275459,541.6196176802814
Kepler-141 b,Kepler-141,297.9707271,47.7316041,301.183,95.01275473223335,-178.9134594183161,222.87608657315172
Kepler-141 c,Kepler-141,297.9707271,47.7316041,301.183,95.01275473223335,-178.9134594183161,222.87608657315172
Kepler-1410 b,Kepler-1410,290.5102933,38.743501,,,,
Kepler-1411 b,Kepler-1411,286.3615236,42.9638889,1660.48,342.2935297807744,-1165.9037467222058,1131.679028368619
Kepler-1412 b,Kepler-1412,292.1801539,49.202481,755.678,186.40083389381428,-457.21393880422534,572.0658904102015
Kepler-1413 b,Kepler-1413,294.3416065,46.4987624,1167.49,331.2516475943527,-732.2229048369754,846.8499652820022
Kepler-1414 b,Kepler-1414,284.9285796,42.4223085,570.835,108.55533418478193,-407.16349742464377,385.0795021939788
